hhid,commid,wave,region,urban_rural,hh_size,dwelling_size,drinking_water_source,pay_for_drinking_water,toilet,bicycle,motorcycle,car,bw_tv,color_tv,washing_machine,refrigerator,air_conditioner,sewing_machine,electric_fan,wall_clock,camera,microwave,electric_cooking_pot,pressure_cooker,computer,telephone,dvd,cellphone,satellite_dish
232402016,232402,1997,23,rural,2,90,yard_well,0,0,1,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,,
232402016,232402,2000,23,rural,4,,yard_well,0,0,1,0,0,1,0,1,0,0,0,0,,0,0,1,0,0,0,0,,
232402016,232402,2004,23,rural,5,,other,0,0,1,1,1,1,1,1,0,0,0,0,,1,0,1,0,0,1,1,1,
232402016,232402,2006,23,rural,4,,other,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,1,0,0,1,0,1,0
232402016,232402,2009,23,rural,,90,yard_well,0,0,1,1,0,,1,1,1,0,1,0,,0,0,1,0,0,0,0,1,0
232402016,232402,2011,23,rural,,90,house_tap,0,0,1,1,0,,1,1,1,0,1,1,,0,0,1,0,0,0,0,1,0
232402017,232402,1997,23,rural,5,105,yard_well,0,0,1,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,,,
232402017,232402,2000,23,rural,5,,yard_well,0,0,1,0,0,1,1,1,0,0,1,1,,0,0,1,0,0,0,1,,
232402017,232402,2004,23,rural,5,,yard_well,0,0,1,1,0,0,1,1,0,0,0,0,,0,0,1,0,0,1,1,1,
232402017,232402,2006,23,rural,4,,other,0,0,0,1,0,0,1,1,0,0,0,0,,0,0,1,0,0,1,0,0,0
232402017,232402,2009,23,rural,,112,yard_well,0,0,0,1,0,,1,1,1,0,0,0,,0,0,1,0,0,1,0,1,0
232402017,232402,2011,23,rural,,112,house_tap,0,0,1,1,0,,1,1,1,0,0,0,,0,0,1,0,1,1,0,1,0
232402018,232402,1997,23,rural,4,120,house_tap,0,0,1,1,0,0,1,1,1,0,0,1,,1,0,1,0,0,0,,,
232402018,232402,2000,23,rural,4,,yard_well,0,0,1,1,0,0,1,1,1,0,0,1,,0,0,1,0,0,1,1,,
232402018,232402,2004,23,rural,3,,other,0,0,1,0,0,0,1,1,0,0,0,0,,0,0,1,0,0,1,0,0,
232402018,232402,2006,23,rural,3,,yard_well,0,0,1,1,0,0,1,1,1,0,0,0,,0,0,1,0,0,1,0,0,0
232402019,232402,1997,23,rural,6,100,yard_well,0,0,1,0,0,1,1,1,1,0,1,0,,0,0,1,0,0,0,,,
232402019,232402,2000,23,rural,2,,yard_well,0,0,1,0,0,0,1,1,0,0,1,0,,0,0,1,0,0,0,0,,
232402019,232402,2004,23,rural,2,,yard_well,1,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,
232402019,232402,2006,23,rural,2,,yard_well,0,0,1,1,0,0,1,0,0,0,0,1,,0,0,1,0,0,1,0,0,0
232402019,232402,2009,23,rural,,90,yard_well,0,0,1,0,0,,1,1,1,0,1,0,,0,0,1,0,0,1,0,0,0
232402019,232402,2011,23,rural,,96,house_tap,0,0,1,0,0,,1,1,1,0,1,0,,0,1,1,1,0,1,0,1,0
232402020,232402,1997,23,rural,5,86,yard_well,0,0,0,0,0,0,1,1,0,0,1,0,,0,0,1,0,0,0,,,
232402020,232402,2000,23,rural,5,70,yard_well,0,0,1,0,0,0,1,1,0,0,1,0,,0,0,1,0,1,1,0,,
232402020,232402,2004,23,rural,4,,other,0,0,1,0,0,0,1,1,0,0,1,0,,0,0,1,0,0,1,0,1,
232402020,232402,2009,23,rural,,85,yard_well,0,0,1,0,0,,1,1,1,0,0,0,,0,0,1,1,0,1,0,1,0
232402020,232402,2011,23,rural,,60,house_tap,0,0,0,0,0,,1,0,1,0,0,0,,0,0,1,0,0,1,1,1,0
232402061,232402,2000,23,rural,3,,yard_well,0,0,1,0,0,0,1,1,0,0,0,0,,0,0,1,0,0,0,0,,
232402061,232402,2004,23,rural,4,,house_tap,0,0,1,1,0,1,1,0,0,0,1,0,,0,0,1,0,0,0,0,0,
232402061,232402,2006,23,rural,4,,other,0,0,1,1,0,0,1,1,0,0,1,0,,0,0,1,0,0,0,0,1,1
232402061,232402,2009,23,rural,,130,yard_well,0,0,1,0,0,,1,1,0,0,1,0,,0,0,1,0,0,1,0,1,0
232402061,232402,2011,23,rural,,80,house_tap,0,0,1,1,0,,1,1,1,0,0,0,,0,0,1,0,0,0,0,1,0
232402081,232402,2004,23,rural,3,60,other,1,0,1,0,0,0,1,1,0,0,0,0,,0,0,1,0,0,0,0,1,
232402081,232402,2006,23,rural,3,,other,0,0,1,0,0,0,1,1,0,0,0,0,,0,0,1,0,0,1,1,1,0
232402081,232402,2009,23,rural,,76,yard_well,0,0,1,0,0,,1,1,1,0,0,0,,0,0,1,0,0,1,0,1,0
232402081,232402,2011,23,rural,,70,house_tap,0,0,0,1,0,,1,1,1,0,0,0,,0,0,1,0,0,1,0,1,0
232402101,232402,2006,23,rural,2,40,other,1,0,1,0,0,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0
232402101,232402,2009,23,rural,,47,yard_well,0,0,0,0,0,,0,1,0,0,0,0,,0,0,1,0,0,0,0,0,0
232402101,232402,2011,23,rural,,66,house_tap,0,0,0,0,0,,1,1,1,0,0,1,,0,0,1,0,0,1,0,0,0
232402102,232402,2006,23,rural,2,60,yard_well,0,0,0,1,0,0,1,0,1,0,0,0,,0,1,1,0,0,1,0,1,0
232402102,232402,2009,23,rural,,190,yard_well,0,0,0,1,0,,1,1,0,1,0,0,,0,0,1,0,0,1,0,1,0
232402102,232402,2011,23,rural,,70,house_tap,0,0,0,1,0,,1,0,1,0,0,0,,0,0,1,0,0,1,0,1,0
232402103,232402,2006,23,rural,3,40,yard_well,0,0,1,1,0,0,1,1,0,0,0,0,,0,0,1,0,0,1,0,0,0
232402103,232402,2009,23,rural,,80,yard_well,0,0,1,1,0,,1,0,0,0,1,0,,0,0,1,0,0,0,0,1,0
232402103,232402,2011,23,rural,,147,house_tap,0,0,1,1,0,,1,1,1,0,1,1,,0,0,1,0,1,1,1,1,0
232403001,232403,1997,23,rural,3,108,yard_well,0,0,1,0,0,1,0,1,0,0,0,0,,0,0,1,0,0,0,,,
232403001,232403,2000,23,rural,3,,yard_well,0,0,1,1,0,0,1,1,0,0,1,1,,0,0,1,0,0,1,0,,
232403001,232403,2004,23,rural,4,,other,0,0,1,1,0,0,1,1,1,0,0,0,,0,0,0,0,0,1,1,1,
232403001,232403,2006,23,rural,2,,house_tap,1,0,1,0,0,0,1,1,0,0,0,0,,0,0,1,0,0,0,0,0,0
232403001,232403,2009,23,rural,,100,house_tap,0,0,1,1,0,,1,1,1,0,1,0,,0,0,1,0,0,1,0,1,0
232403001,232403,2011,23,rural,,90,house_tap,1,0,0,1,0,,1,1,1,0,1,1,,0,0,1,0,1,0,0,1,0
232403002,232403,1997,23,rural,2,120,house_tap,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,
232403002,232403,2000,23,rural,1,,yard_well,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,1,0,0,0,0,,
232403002,232403,2004,23,rural,1,,other,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,
232403002,232403,2006,23,rural,1,,house_tap,1,0,0,0,0,1,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0
232403003,232403,1997,23,rural,4,50,yard_well,0,0,1,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,,,
232403003,232403,2000,23,rural,4,,yard_well,0,0,1,0,0,1,0,1,0,0,0,0,,0,0,1,0,0,0,0,,
232403003,232403,2004,23,rural,3,,yard_well,0,0,1,0,0,0,1,1,0,0,0,0,,0,0,1,0,0,1,0,0,
232403003,232403,2006,23,rural,3,,house_tap,1,0,0,0,0,0,1,1,0,0,0,0,,0,0,1,0,0,1,0,1,0
232403003,232403,2009,23,rural,,5,house_tap,0,0,1,0,0,,1,0,0,0,0,0,,0,0,1,0,0,0,0,1,0
232403003,232403,2011,23,rural,,75,house_tap,1,0,0,0,0,,1,1,1,0,0,0,,0,0,1,0,0,1,0,1,0
232403004,232403,1997,23,rural,3,50,yard_well,0,0,1,0,0,1,0,1,0,0,0,0,,0,0,1,0,0,0,,,
232403004,232403,2000,23,rural,4,,yard_well,0,0,1,0,0,0,0,1,0,0,0,0,,0,0,1,0,0,1,0,,
232403004,232403,2004,23,rural,4,,yard_well,0,0,1,0,0,0,1,1,0,0,0,0,,0,0,1,0,0,1,0,0,
232403004,232403,2006,23,rural,4,,house_tap,1,0,0,1,0,0,1,1,1,0,0,0,,0,0,1,0,0,1,0,1,0
232403004,232403,2009,23,rural,,70,house_tap,1,0,0,1,0,,1,1,0,0,0,0,,0,0,1,0,0,0,0,1,0
232403004,232403,2011,23,rural,,75,house_tap,1,0,1,1,0,,1,1,1,0,0,0,,0,0,1,0,0,1,0,1,0
232403005,232403,1997,23,rural,1,60,yard_well,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,
232403005,232403,2000,23,rural,1,,yard_well,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,
232403005,232403,2004,23,rural,1,,other,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,
232403005,232403,2006,23,rural,1,,house_tap,1,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
232403005,232403,2009,23,rural,,70,house_tap,0,0,1,1,0,,1,0,1,0,1,0,,0,0,1,0,0,0,0,1,0
232403005,232403,2011,23,rural,,75,house_tap,1,0,0,0,0,,1,1,1,0,0,1,,0,0,1,0,0,1,0,0,0
232403006,232403,1997,23,rural,4,,yard_well,0,0,1,0,0,0,1,1,0,0,1,0,,0,0,1,0,0,0,,,
232403006,232403,2000,23,rural,4,,yard_well,0,0,1,1,0,0,1,1,0,0,1,0,,0,0,1,0,0,0,0,,
232403006,232403,2004,23,rural,4,,other,0,0,1,1,0,0,1,1,0,0,0,0,,0,0,0,0,0,1,0,1,
232403006,232403,2006,23,rural,4,,yard_well,0,0,1,0,0,0,1,0,0,0,0,0,,0,0,0,1,0,0,1,0,0
232403006,232403,2009,23,rural,,75,house_tap,1,0,0,1,0,,1,0,1,0,0,1,,0,0,1,0,0,0,1,1,0
232403006,232403,2011,23,rural,,86,house_tap,1,0,0,0,0,,1,1,1,0,0,1,,0,0,1,0,0,1,0,1,0
232403007,232403,1997,23,rural,3,50,yard_well,0,0,1,0,0,1,0,1,0,0,1,0,,0,0,1,0,0,0,,,
232403008,232403,1997,23,rural,2,80,yard_well,0,0,1,0,0,1,0,0,0,0,1,0,,0,0,0,0,0,0,,,
232403008,232403,2000,23,rural,2,,yard_well,0,0,1,0,0,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,,
232403008,232403,2004,23,rural,2,,other,0,0,1,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,
232403008,232403,2006,23,rural,2,,yard_well,0,0,1,0,0,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0
232403009,232403,1997,23,rural,3,45,yard_well,0,0,0,0,0,1,0,1,0,0,1,0,,0,0,0,0,0,0,,,
232403010,232403,1997,23,rural,3,60,yard_well,0,0,1,0,0,0,1,0,0,0,1,0,,0,0,1,0,0,0,,,
232403010,232403,2000,23,rural,2,,yard_well,0,0,1,0,0,0,1,0,0,0,1,1,,0,0,1,0,0,0,0,,
232403010,232403,2004,23,rural,2,,other,0,0,1,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,1,0,1,
232403010,232403,2006,23,rural,3,,yard_well,0,0,1,0,0,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0
232403010,232403,2009,23,rural,,66,house_tap,1,0,1,0,0,,1,0,0,0,0,0,,0,0,1,0,0,0,0,1,0
232403010,232403,2011,23,rural,,76,house_tap,1,0,1,0,0,,1,1,1,0,1,1,,0,0,1,0,0,0,0,1,0
232403011,232403,1997,23,rural,3,60,yard_well,0,0,0,0,1,0,1,1,0,0,1,1,,1,0,1,1,0,1,,,
232403012,232403,1997,23,rural,3,45,yard_well,0,0,1,0,0,0,1,0,0,0,1,0,,0,0,0,0,0,0,,,
232403012,232403,2000,23,rural,3,,yard_well,0,0,1,0,1,0,1,1,0,0,0,1,,0,0,1,0,0,0,0,,
232403012,232403,2004,23,rural,3,,other,0,0,1,0,0,0,1,1,0,0,1,0,,0,0,1,0,0,1,0,0,
232403012,232403,2006,23,rural,3,,house_tap,1,0,1,0,0,0,1,1,1,0,0,0,,0,0,1,0,0,1,0,1,0
232403013,232403,1997,23,rural,4,60,yard_well,0,0,1,1,0,1,0,1,0,0,0,0,,0,0,1,0,0,0,,,
232403013,232403,2000,23,rural,4,100,yard_well,0,0,1,0,0,1,1,1,0,0,0,1,,0,0,1,0,0,1,0,,
232403013,232403,2004,23,rural,4,,other,0,0,1,1,0,0,1,1,1,0,0,1,,0,0,1,0,0,1,0,1,
232403013,232403,2006,23,rural,4,,house_tap,1,0,1,0,0,0,1,1,1,0,0,0,,0,0,1,0,0,1,0,1,0
232403014,232403,1997,23,rural,2,100,yard_well,0,0,0,0,0,0,1,1,0,0,1,0,,0,0,1,0,0,0,,,
232403014,232403,2000,23,rural,2,,yard_well,0,0,1,0,0,0,1,1,0,0,1,1,,0,0,1,0,0,0,0,,
232403015,232403,1997,23,rural,3,80,yard_well,0,0,1,0,0,1,0,0,0,0,1,0,,0,0,1,0,0,0,,,
232403015,232403,2000,23,rural,3,,yard_well,0,0,1,0,0,0,1,0,0,0,1,0,,0,0,1,0,0,0,0,,
232403015,232403,2004,23,rural,3,,yard_well,0,0,1,0,0,0,1,0,0,0,0,0,,0,0,1,0,0,1,0,0,
232403015,232403,2006,23,rural,3,,house_tap,1,0,0,1,0,0,1,0,0,0,0,0,,0,0,1,0,0,1,0,0,0
232403016,232403,1997,23,rural,3,60,yard_well,0,0,1,0,0,0,1,1,1,0,0,1,,0,0,1,0,0,0,,,
232403017,232403,1997,23,rural,3,144,yard_well,0,0,1,0,0,0,1,1,0,0,0,1,,0,0,1,0,0,1,,,
232403017,232403,2000,23,rural,3,,yard_well,0,0,1,0,1,0,1,1,1,0,0,1,,0,0,1,0,0,1,0,,
232403018,232403,1997,23,rural,4,60,yard_well,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,1,0,0,0,,,
232403018,232403,2000,23,rural,4,,yard_well,0,0,1,0,0,0,1,1,0,0,0,0,,0,0,1,0,0,0,0,,
232403018,232403,2004,23,rural,4,,other,0,0,1,0,0,0,1,1,0,0,0,0,,0,0,1,0,0,1,1,1,
232403018,232403,2006,23,rural,4,,house_tap,1,0,0,0,0,0,1,1,0,0,0,0,,0,0,1,0,0,1,0,1,0
232403019,232403,1997,23,rural,3,50,yard_well,0,0,1,0,0,0,1,1,0,0,1,0,,0,0,1,0,0,1,,,
232403019,232403,2000,23,rural,3,90,yard_well,0,0,1,1,0,0,1,1,1,0,1,0,,1,0,1,0,0,1,1,,
232403019,232403,2004,23,rural,3,,other,0,0,1,1,0,0,1,1,1,0,1,0,,1,0,1,0,0,1,1,1,
232403019,232403,2006,23,rural,3,,house_tap,1,0,1,1,0,0,1,1,1,0,0,0,,0,0,1,0,0,1,0,1,0
232403020,232403,1997,23,rural,3,120,yard_well,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,,,
232403020,232403,2000,23,rural,4,,yard_well,0,0,1,1,0,0,1,1,1,0,0,1,,0,0,1,1,0,1,1,,
232403020,232403,2004,23,rural,5,,yard_well,0,0,1,1,0,0,1,0,1,0,0,0,,0,0,1,0,0,1,1,1,
232403020,232403,2006,23,rural,2,,house_tap,1,0,1,1,0,0,1,1,1,0,1,0,,0,0,1,0,0,1,0,1,0
232403061,232403,2000,23,rural,4,140,yard_well,0,0,1,0,0,1,0,1,0,0,1,0,,0,0,1,0,0,0,0,,
232403062,232403,2000,23,rural,4,30,yard_well,0,0,1,0,0,0,1,0,0,0,1,0,,0,0,1,0,0,0,0,,
232403062,232403,2004,23,rural,2,,yard_well,0,0,1,0,0,0,1,1,0,0,0,0,,0,0,1,0,0,1,0,0,
232403062,232403,2006,23,rural,4,,yard_well,0,0,1,0,0,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0
232403062,232403,2009,23,rural,,100,house_tap,1,0,1,0,0,,1,0,0,0,1,1,,0,0,1,0,0,1,0,1,0
232403062,232403,2011,23,rural,,72,house_tap,1,0,1,0,0,,1,1,1,0,1,1,,0,0,1,0,0,1,0,1,0
232403063,232403,2000,23,rural,3,30,yard_well,0,0,1,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,
232403063,232403,2004,23,rural,3,,other,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,
232403063,232403,2006,23,rural,3,,yard_well,0,0,1,0,0,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0
232403063,232403,2009,23,rural,,104,house_tap,1,0,1,0,0,,1,1,0,0,0,0,,0,0,1,0,0,0,1,1,0
232403063,232403,2011,23,rural,,104,house_tap,1,0,1,1,0,,1,1,1,0,0,1,,0,0,1,0,0,0,0,1,0
232403064,232403,2000,23,rural,3,,yard_well,,0,1,1,0,0,1,1,0,0,0,1,,0,0,1,0,0,0,0,,
232403064,232403,2004,23,rural,3,,house_tap,1,0,1,0,0,0,1,1,0,0,0,1,,0,0,1,0,0,1,1,1,
232403064,232403,2006,23,rural,3,,yard_well,0,0,1,0,0,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,1,0
232403081,232403,2004,23,rural,3,72,other,0,0,1,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,
232403081,232403,2006,23,rural,2,,house_tap,1,0,1,0,0,0,1,1,1,0,0,0,,0,0,1,0,0,1,0,1,0
232403081,232403,2009,23,rural,,70,house_tap,1,0,1,0,0,,1,1,0,0,0,0,,0,0,1,0,0,1,0,1,0
232403081,232403,2011,23,rural,,80,house_tap,1,0,1,1,0,,1,1,1,0,0,0,,0,0,1,0,0,1,0,1,0
232403082,232403,2004,23,rural,2,80,other,0,0,1,0,0,0,1,1,1,0,0,0,,1,0,1,0,0,0,0,0,
232403082,232403,2006,23,rural,2,,house_tap,1,0,1,0,0,0,1,1,1,0,0,0,,0,0,1,0,0,1,0,1,0
232403083,232403,2004,23,rural,3,50,other,0,0,1,0,0,0,1,1,0,0,1,0,,0,0,1,0,0,1,0,0,
232403083,232403,2006,23,rural,3,,house_tap,1,0,1,0,0,0,1,1,1,0,0,0,,0,0,1,0,0,1,0,1,0
232403121,232403,2009,23,rural,,50,house_tap,1,0,1,0,0,,1,1,0,0,1,1,,0,0,1,0,0,0,0,1,0
232403121,232403,2011,23,rural,,48,house_tap,1,0,1,1,0,,1,1,1,0,1,1,,0,0,1,0,0,0,0,1,0
232403122,232403,2009,23,rural,,70,house_tap,1,0,1,0,0,,1,1,1,0,0,0,,0,0,1,0,0,0,0,1,0
232403122,232403,2011,23,rural,,80,house_tap,1,0,1,0,0,,1,1,0,0,0,0,,0,0,1,0,0,0,0,1,0
232403123,232403,2009,23,rural,,50,house_tap,1,0,0,0,0,,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0
232403123,232403,2011,23,rural,,90,house_tap,1,0,0,0,0,,1,0,0,0,0,0,,0,0,1,0,0,1,0,0,0
232403124,232403,2009,23,rural,,60,house_tap,0,0,1,0,0,,1,0,1,0,1,0,,0,0,1,0,0,1,0,1,0
232403124,232403,2011,23,rural,,84,house_tap,1,0,1,0,0,,1,1,1,0,1,1,,0,0,1,0,0,1,0,1,0
232403125,232403,2009,23,rural,,100,house_tap,1,0,0,1,0,,1,1,1,0,1,0,,0,0,1,1,0,1,0,1,0
232403125,232403,2011,23,rural,,100,house_tap,1,0,0,1,0,,1,0,0,0,1,0,,0,0,1,0,0,1,0,1,0
232403126,232403,2009,23,rural,,78,house_tap,1,0,1,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
232403126,232403,2011,23,rural,,72,house_tap,1,0,1,0,0,,1,0,0,0,0,0,,0,0,1,0,0,1,0,0,0
232403127,232403,2009,23,rural,,63,house_tap,1,0,1,0,0,,1,1,0,0,1,0,,0,0,1,0,0,1,0,0,0
232403127,232403,2011,23,rural,,80,house_tap,1,0,1,0,0,,1,1,1,0,0,1,,0,0,1,0,0,1,0,1,0
232403128,232403,2009,23,rural,,70,house_tap,1,0,1,0,0,,1,1,0,0,0,0,,0,0,1,0,0,0,0,1,0
232403128,232403,2011,23,rural,,70,house_tap,1,0,0,1,0,,1,1,1,0,1,1,,1,0,1,0,0,0,1,1,0
232403129,232403,2009,23,rural,,80,house_tap,1,0,1,1,0,,1,1,1,0,0,1,,0,0,1,0,0,0,0,1,0
232403129,232403,2011,23,rural,,168,house_tap,1,0,1,1,0,,1,1,1,0,0,1,,0,0,1,0,0,0,0,1,0
232403130,232403,2009,23,rural,,170,house_tap,1,0,1,0,0,,1,1,1,0,0,0,,0,0,1,0,0,1,0,1,0
232403130,232403,2011,23,rural,,160,house_tap,1,0,1,0,1,,1,1,1,0,1,1,,0,0,1,1,0,1,0,1,0
232403131,232403,2009,23,rural,,134,house_tap,1,0,1,0,1,,1,1,0,0,1,1,,1,0,1,0,0,1,1,1,0
232403131,232403,2011,23,rural,,130,house_tap,1,1,1,1,1,,1,1,1,0,1,1,,1,0,1,0,1,1,1,1,0
232404001,232404,1997,23,rural,4,100,yard_well,0,0,1,0,0,1,0,0,0,0,0,0,,0,0,1,0,0,0,,,
232404001,232404,2000,23,rural,4,,yard_well,0,0,1,0,0,0,1,0,0,0,0,0,,0,0,1,0,0,0,1,,
232404001,232404,2004,23,rural,1,,house_tap,1,0,0,0,0,1,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,
232404001,232404,2006,23,rural,1,,house_tap,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,0,0,0
232404001,232404,2009,23,rural,,96,house_tap,0,0,0,1,0,,1,1,1,0,0,0,,0,0,0,0,0,0,0,1,0
232404001,232404,2011,23,rural,,96,house_tap,0,0,1,0,0,,1,1,1,0,0,1,,0,0,1,0,0,0,1,1,0
232404002,232404,1997,23,rural,3,70,yard_well,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,,
232404002,232404,2000,23,rural,2,,yard_well,0,0,1,0,0,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,,
232404002,232404,2004,23,rural,2,,house_tap,1,0,1,0,0,0,1,0,0,0,0,0,,0,0,0,1,0,0,0,0,
232404002,232404,2006,23,rural,2,,house_tap,1,0,1,0,0,0,1,0,0,0,1,0,,0,0,1,0,0,1,0,1,0
232404002,232404,2009,23,rural,,80,house_tap,0,0,0,0,0,,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0
232404002,232404,2011,23,rural,,120,house_tap,0,0,0,0,0,,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0
232404003,232404,1997,23,rural,3,65,yard_well,0,0,1,0,0,0,1,1,1,0,0,0,,0,0,1,0,0,0,,,
232404003,232404,2000,23,rural,4,,yard_well,0,0,1,0,0,0,1,1,1,0,0,0,,0,0,1,0,0,0,0,,
232404003,232404,2004,23,rural,4,,house_tap,1,1,1,0,0,0,1,0,0,0,0,0,,0,0,1,0,0,1,1,1,
232404003,232404,2006,23,rural,4,,yard_well,0,0,1,0,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,1,0,0
232404004,232404,1997,23,rural,1,90,yard_well,0,0,1,0,0,1,0,1,0,0,1,0,,0,0,0,0,0,0,,,
232404004,232404,2000,23,rural,4,90,yard_well,0,0,1,0,0,1,0,1,0,0,1,0,,0,0,1,0,0,0,0,,
232404004,232404,2004,23,rural,4,,house_tap,1,0,1,0,0,0,1,0,0,0,1,0,,0,0,0,0,0,1,0,0,
232404004,232404,2006,23,rural,3,,house_tap,1,0,0,1,0,0,1,1,1,0,1,0,,0,0,1,0,0,1,0,1,0
232404004,232404,2009,23,rural,,120,house_tap,1,0,1,1,0,,1,1,0,0,0,0,,0,0,1,0,0,0,0,1,0
232404004,232404,2011,23,rural,,91,house_tap,0,0,1,1,0,,1,1,1,0,1,0,,0,0,1,1,0,1,0,1,0
232404005,232404,1997,23,rural,3,70,yard_well,0,0,1,0,0,0,1,1,0,0,1,0,,0,0,1,0,0,0,,,
232404005,232404,2000,23,rural,3,,yard_well,0,0,0,0,0,0,1,1,0,0,1,0,,0,0,1,0,0,0,0,,
232404005,232404,2004,23,rural,3,,house_tap,0,0,1,0,0,0,1,1,0,0,1,1,,1,0,1,0,0,0,1,1,
232404005,232404,2006,23,rural,3,,house_tap,1,0,0,1,0,0,1,1,1,0,0,0,,0,0,1,0,0,1,0,1,0
232404005,232404,2009,23,rural,,130,house_tap,0,0,1,0,1,,1,1,1,0,1,1,,1,0,1,0,0,1,0,1,0
232404005,232404,2011,23,rural,,60,house_tap,0,0,1,1,0,,1,1,1,0,0,1,,1,0,1,1,1,0,1,1,0
232404006,232404,1997,23,rural,3,64,yard_tap,0,0,1,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,,,
232404006,232404,2000,23,rural,2,,yard_well,0,0,1,0,0,1,0,1,0,0,1,0,,0,1,0,0,0,0,0,,
232404006,232404,2004,23,rural,2,,house_tap,1,0,1,0,0,0,1,1,0,0,0,0,,0,0,1,0,0,1,0,0,
232404006,232404,2006,23,rural,2,,house_tap,1,0,1,0,0,0,1,0,0,0,1,0,,0,0,1,0,0,1,0,0,0
232404006,232404,2009,23,rural,,60,house_tap,1,0,0,0,0,,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0
232404006,232404,2011,23,rural,,60,house_tap,0,0,0,0,0,,1,1,0,0,1,0,,0,0,1,0,0,0,0,1,0
232404007,232404,1997,23,rural,2,50,yard_well,0,0,1,0,0,0,1,0,0,0,0,0,,0,0,1,0,0,0,,,
232404007,232404,2000,23,rural,2,,yard_well,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,1,0,0,0,0,,
232404008,232404,1997,23,rural,1,50,yard_well,0,0,0,0,0,1,0,1,0,0,1,0,,0,0,0,0,0,0,,,
232404008,232404,2000,23,rural,3,128,yard_well,0,0,1,0,0,1,0,1,0,0,1,0,,0,0,1,0,0,0,0,,
232404008,232404,2004,23,rural,3,,house_tap,1,0,0,0,0,0,1,0,0,0,0,0,,0,0,1,0,0,1,0,1,
232404008,232404,2006,23,rural,3,,house_tap,1,0,1,0,0,0,1,1,1,0,0,0,,0,0,1,0,0,1,0,1,0
232404008,232404,2009,23,rural,,60,house_tap,0,0,0,1,0,,1,0,0,0,0,0,,0,0,1,0,0,0,0,1,0
232404008,232404,2011,23,rural,,60,house_tap,0,0,0,0,0,,1,1,1,0,1,0,,0,0,1,0,0,0,1,1,0
232404009,232404,1997,23,rural,4,,yard_well,0,0,1,0,0,1,0,1,0,0,1,0,,0,0,0,0,0,0,,,
232404009,232404,2000,23,rural,4,,yard_well,0,0,0,1,0,1,0,1,0,0,1,0,,0,0,0,0,0,0,0,,
232404009,232404,2004,23,rural,3,,house_tap,1,0,1,0,0,0,1,0,0,0,0,0,,0,0,1,0,0,1,0,0,
232404009,232404,2006,23,rural,2,,yard_well,0,0,0,1,0,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,1,0
232404009,232404,2009,23,rural,,80,house_tap,0,0,0,1,0,,1,1,0,0,1,0,,0,0,1,0,0,0,0,1,0
232404009,232404,2011,23,rural,,40,house_tap,0,0,0,0,0,,1,1,1,0,0,0,,0,0,1,0,0,1,0,1,0
232404010,232404,2000,23,rural,2,,yard_well,0,0,1,0,0,1,0,1,0,0,0,1,,0,0,0,0,0,0,0,,
